transaction_id,timestamp,hour_of_day,channel,channel_code,txn_type,txn_type_code,merchant_category,merchant_cat_code,amount_usd,amount_log,cross_border,is_cross_bank,is_high_value,is_peak_hour,message_complexity,simulated_network_load_tps,load_z,issuer_host_available
TXN100161,2026-04-30 20:29:29,20,MOBILE_APP,2,BALANCE_INQUIRY,0,Healthcare,8,58.9,4.092676505121403,True,1,0,0,2,42.1,-0.21863392151368036,True
TXN100162,2026-03-15 00:11:37,0,ECOM,1,PURCHASE,3,Education,2,21.74,3.12412548832239,False,0,0,0,2,8.6,-2.5757263031144215,True
TXN100163,2026-03-15 13:31:55,13,ECOM,1,WITHDRAWAL,5,Healthcare,8,180.6,5.201806466167193,False,1,1,0,2,51.8,0.46386745465131,True
TXN100164,2026-03-17 08:43:54,8,ECOM,1,PURCHASE,3,Entertainment,3,112.95,4.735759755691693,False,1,0,0,2,48.0,0.19649578151450975,True
TXN100165,2026-05-27 10:15:03,10,ECOM,1,WITHDRAWAL,5,Airtime/Telecom,0,45.79,3.845669504878125,False,1,0,1,2,53.2,0.5623728079122369,True
TXN100166,2026-02-27 01:13:36,1,POS,3,WITHDRAWAL,5,Grocery,7,34.16,3.559909072816976,False,1,0,0,2,11.9,-2.343535113285095,True
TXN100167,2026-01-31 02:08:08,2,POS,3,FUND_TRANSFER,2,Entertainment,3,32.0,3.4965075614664802,False,1,0,0,3,11.7,-2.3576073066080845,True
TXN100168,2026-03-02 17:32:01,17,ECOM,1,BALANCE_INQUIRY,0,Healthcare,8,27.87,3.3628029936748436,False,1,0,0,1,56.3,0.7804918044185738,True
TXN100169,2026-01-05 16:11:13,16,MOBILE_APP,2,PURCHASE,3,Entertainment,3,21.3,3.104586678466073,False,1,0,0,2,44.4,-0.05680369829930131,True
TXN100170,2026-01-20 09:54:10,9,POS,3,FUND_TRANSFER,2,Restaurant,9,48.5,3.901972669574645,False,1,0,1,3,48.0,0.19649578151450975,True
TXN100171,2026-01-17 20:19:00,20,MOBILE_APP,2,WITHDRAWAL,5,Education,2,36.52,3.624874124138024,False,1,0,0,2,35.6,-0.6759802045108391,True
TXN100172,2026-05-19 17:47:29,17,POS,3,WITHDRAWAL,5,Entertainment,3,115.44,4.757376118877422,False,0,0,0,2,56.6,0.8016000944030583,True
TXN100173,2026-05-11 11:25:26,11,ECOM,1,PURCHASE,3,Fuel,5,32.33,3.506457892319648,False,1,0,1,2,52.7,0.5271923246047632,True
TXN100174,2026-05-06 12:50:28,12,MOBILE_APP,2,WITHDRAWAL,5,Education,2,11.8,2.5494451709255714,False,1,0,1,2,56.4,0.7875279010800686,True
TXN100175,2026-03-25 10:01:23,10,POS,3,BALANCE_INQUIRY,0,Financial Services,4,26.27,3.305787196857497,False,1,0,1,1,42.1,-0.21863392151368036,True
TXN100176,2026-05-10 19:13:36,19,POS,3,PURCHASE,3,Healthcare,8,29.64,3.4223063448723905,False,0,0,1,2,53.6,0.5905171945582158,True
TXN100177,2026-01-30 13:28:08,13,ECOM,1,PURCHASE,3,Utilities,11,10.22,2.4176979000945504,False,1,0,0,2,51.1,0.41461477802084706,True
TXN100178,2026-06-12 07:32:12,7,MOBILE_APP,2,FUND_TRANSFER,2,Airtime/Telecom,0,21.8,3.126760535960395,True,1,0,0,4,37.4,-0.5493304646039338,True
TXN100179,2026-04-01 09:31:03,9,POS,3,FUND_TRANSFER,2,Financial Services,4,18.97,2.994231147427724,False,1,0,1,3,50.7,0.3864703913748682,True
TXN100180,2026-06-18 10:41:18,10,ECOM,1,PURCHASE,3,Utilities,11,50.01,3.932021691934835,False,1,0,1,2,49.1,0.2738928447909521,True
TXN100181,2026-01-28 12:28:04,12,POS,3,WITHDRAWAL,5,Government/Tax,6,40.46,3.7247291070076334,False,0,0,1,2,56.0,0.7593835144340897,True
TXN100182,2026-03-31 15:46:38,15,ECOM,1,BALANCE_INQUIRY,0,Education,2,180.53,5.20142092930234,False,1,1,0,1,42.0,-0.2256700181751752,True
TXN100183,2026-05-06 22:35:27,22,ATM,0,BALANCE_INQUIRY,0,Government/Tax,6,134.95,4.9122871710784795,True,1,1,0,2,20.7,-1.7243586070735568,True
TXN100184,2026-03-31 10:54:31,10,ECOM,1,WITHDRAWAL,5,Airtime/Telecom,0,31.74,3.488597571942989,True,1,0,1,3,48.8,0.25278455480646755,True
TXN100185,2026-03-22 11:05:43,11,POS,3,PURCHASE,3,Utilities,11,88.43,4.49345619635809,False,1,0,1,2,53.3,0.5694089045737313,True
TXN100186,2026-01-30 01:41:15,1,ATM,0,BILL_PAYMENT,1,Grocery,7,67.67,4.229312422632585,True,1,0,0,4,8.4,-2.5897984964374112,True
TXN100187,2026-03-10 11:52:08,11,POS,3,BALANCE_INQUIRY,0,Government/Tax,6,25.91,3.2924979647388146,False,1,0,1,1,53.8,0.604589387881205,True
TXN100188,2026-02-12 16:03:21,16,POS,3,FUND_TRANSFER,2,Utilities,11,29.28,3.410487428569248,False,1,0,0,3,48.6,0.23871236148347835,True
TXN100189,2026-02-24 22:14:44,22,USSD,4,REVERSAL,4,Entertainment,3,14.47,2.738902664584975,False,0,0,0,4,21.4,-1.6751059304430937,True
TXN100190,2026-05-04 17:14:07,17,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,11.64,2.5368663887187113,False,1,0,0,2,55.7,0.7382752244496057,True
TXN100191,2026-04-24 07:26:10,7,ECOM,1,PURCHASE,3,Grocery,7,86.07,4.466712392840524,False,1,0,0,2,33.5,-0.8237382344022289,False
TXN100192,2026-04-20 20:30:57,20,MOBILE_APP,2,PURCHASE,3,Grocery,7,8.08,2.206074192613202,False,1,0,0,2,40.6,-0.3241753714361016,True
TXN100193,2026-03-07 19:51:34,19,MOBILE_APP,2,BALANCE_INQUIRY,0,Government/Tax,6,32.05,3.498021566297695,False,1,0,1,1,55.6,0.7312391277881108,True
TXN100194,2026-06-22 08:23:51,8,POS,3,WITHDRAWAL,5,Transport,10,205.83,5.331897199811232,False,1,1,0,2,51.9,0.47090355131280487,True
TXN100195,2026-01-16 21:42:19,21,ECOM,1,PURCHASE,3,Education,2,31.54,3.482470101790892,True,1,0,0,3,31.8,-0.9433518776476396,True
TXN100196,2026-03-03 17:50:40,17,POS,3,PURCHASE,3,E-commerce,1,114.61,4.75022245768723,False,1,0,0,2,51.1,0.41461477802084706,True
TXN100197,2026-01-22 18:43:06,18,ECOM,1,BILL_PAYMENT,1,Healthcare,8,78.61,4.377139713100487,False,1,0,1,3,60.3,1.0619356708783638,True
TXN100198,2026-03-03 13:55:55,13,POS,3,FUND_TRANSFER,2,Entertainment,3,56.92,4.059062748077461,False,0,0,0,3,55.0,0.6890225478191422,True
TXN100199,2026-06-23 09:48:44,9,ATM,0,PURCHASE,3,Restaurant,9,75.96,4.343285806357451,False,1,0,1,2,54.0,0.6186615812041947,True
TXN100200,2026-03-07 18:22:58,18,ECOM,1,WITHDRAWAL,5,Healthcare,8,32.6,3.5145260669691587,True,1,0,1,3,61.8,1.167477120800785,True
TXN100201,2026-06-13 13:58:29,13,POS,3,PURCHASE,3,Airtime/Telecom,0,39.2,3.6938669956249757,False,0,0,0,2,54.8,0.6749503544961525,True
TXN100202,2026-03-31 22:56:04,22,ECOM,1,PURCHASE,3,Fuel,5,36.77,3.6315151367243654,False,0,0,0,2,23.2,-1.5484561905361882,True
TXN100203,2026-05-06 08:02:28,8,POS,3,FUND_TRANSFER,2,Healthcare,8,60.38,4.1170840491915905,False,0,0,0,3,49.0,0.26685674812945726,True
TXN100204,2026-03-24 11:57:21,11,POS,3,PURCHASE,3,Utilities,11,104.45,4.658236906924784,False,1,0,1,2,52.8,0.5342284212662576,True
TXN100205,2026-02-17 17:59:28,17,ECOM,1,FUND_TRANSFER,2,Financial Services,4,198.16,5.294108521773982,False,1,1,0,3,54.6,0.6608781611731633,True
TXN100206,2026-05-18 15:50:48,15,POS,3,FUND_TRANSFER,2,Education,2,63.98,4.174079530240954,True,1,0,0,4,50.5,0.3723981980518785,True
TXN100207,2026-06-24 12:56:14,12,MOBILE_APP,2,PURCHASE,3,Healthcare,8,82.99,4.430697744137536,False,1,0,1,2,60.6,1.0830439608628484,True
TXN100208,2026-02-17 17:49:30,17,ECOM,1,PURCHASE,3,Utilities,11,58.34,4.083283614862676,False,1,0,0,2,54.5,0.6538420645116685,True
TXN100209,2026-05-21 17:08:22,17,USSD,4,PURCHASE,3,Entertainment,3,8.44,2.244955980157409,False,1,0,0,2,56.0,0.7593835144340897,True
TXN100210,2026-02-17 15:01:43,15,POS,3,PURCHASE,3,Education,2,64.61,4.1837281233567865,False,1,0,0,2,44.8,-0.028659311653322417,True
TXN100211,2026-05-10 11:17:35,11,POS,3,BALANCE_INQUIRY,0,Financial Services,4,52.96,3.988243031339555,False,1,0,1,1,56.1,0.7664196110955845,True
TXN100212,2026-05-23 15:02:40,15,MOBILE_APP,2,PURCHASE,3,Fuel,5,11.86,2.554121718809473,False,0,0,0,2,47.0,0.12613481489956227,True
TXN100213,2026-03-22 14:39:00,14,ATM,0,PURCHASE,3,Grocery,7,13.91,2.702032128776647,False,1,0,0,2,48.2,0.21056797483749945,True
TXN100214,2026-05-13 18:51:54,18,POS,3,FUND_TRANSFER,2,Education,2,20.76,3.080073421987742,False,1,0,1,3,60.4,1.0689717675398587,True
TXN100215,2026-02-19 16:52:59,16,POS,3,FUND_TRANSFER,2,Education,2,47.43,3.880119456415138,False,1,0,0,3,48.0,0.19649578151450975,True
TXN100216,2026-01-15 13:05:19,13,POS,3,BALANCE_INQUIRY,0,Healthcare,8,39.05,3.6901286735143684,False,1,0,0,1,56.2,0.7734557077570794,True
TXN100217,2026-01-18 01:32:05,1,MOBILE_APP,2,PURCHASE,3,Fuel,5,19.82,3.035914063186823,False,0,0,0,2,8.5,-2.582762399775916,True
TXN100218,2026-03-22 08:31:04,8,ATM,0,PURCHASE,3,Transport,10,41.83,3.7572387916272794,False,1,0,0,2,45.5,0.020593364977141027,True
TXN100219,2026-06-12 11:30:56,11,MOBILE_APP,2,PURCHASE,3,Education,2,7.09,2.0906287310704004,False,1,0,1,2,52.4,0.5060840346202786,True
TXN100220,2026-01-23 15:54:50,15,MOBILE_APP,2,FUND_TRANSFER,2,Financial Services,4,25.87,3.2910104226273997,False,1,0,0,3,48.6,0.23871236148347835,True
TXN100221,2026-03-24 18:07:58,18,ATM,0,PURCHASE,3,Airtime/Telecom,0,294.67,5.689243967535078,True,1,1,1,3,59.8,1.02675518757089,True
TXN100222,2026-05-07 22:04:35,22,ECOM,1,BILL_PAYMENT,1,Fuel,5,56.9,4.05871738457895,False,0,0,0,3,21.8,-1.6469615437971146,True
TXN100223,2026-02-06 15:43:58,15,ECOM,1,BALANCE_INQUIRY,0,Airtime/Telecom,0,12.63,2.612273245708441,False,1,0,0,1,49.7,0.3161094247599207,True
TXN100224,2026-05-10 17:36:35,17,ECOM,1,PURCHASE,3,Government/Tax,6,99.17,4.606868742623673,False,1,0,0,2,57.4,0.857888867695016,True
TXN100225,2026-02-25 15:29:54,15,ECOM,1,BILL_PAYMENT,1,Fuel,5,40.31,3.721104601408673,False,1,0,0,3,42.5,-0.19048953486770145,True
TXN100226,2026-05-26 12:10:58,12,ATM,0,BALANCE_INQUIRY,0,Government/Tax,6,145.99,4.990364557253896,False,1,1,1,1,54.0,0.6186615812041947,True
TXN100227,2026-04-15 15:06:37,15,USSD,4,BILL_PAYMENT,1,Utilities,11,4.39,1.6845453849209058,False,0,0,0,3,45.5,0.020593364977141027,True
TXN100228,2026-04-09 12:37:22,12,POS,3,BILL_PAYMENT,1,E-commerce,1,18.2,2.954910279033736,False,1,0,1,3,58.5,0.9352859309714584,True
TXN100229,2026-02-01 13:54:17,13,ATM,0,WITHDRAWAL,5,Government/Tax,6,47.24,3.87618855241893,False,1,0,0,2,56.4,0.7875279010800686,True
TXN100230,2026-03-25 20:56:24,20,POS,3,FUND_TRANSFER,2,Entertainment,3,186.89,5.235856685205431,False,1,1,0,3,36.0,-0.6478358178648601,True
TXN100231,2026-06-04 14:14:22,14,ECOM,1,PURCHASE,3,Education,2,68.61,4.242908235180575,True,1,0,0,3,51.6,0.4497952613283208,True
TXN100232,2026-01-04 07:34:20,7,MOBILE_APP,2,FUND_TRANSFER,2,Restaurant,9,13.43,2.6693093727857793,False,0,0,0,3,36.1,-0.6407997212033653,True
TXN100233,2026-05-17 14:31:51,14,ECOM,1,FUND_TRANSFER,2,Restaurant,9,84.54,4.448984102798763,False,0,0,0,3,52.1,0.48497574463579457,True
TXN100234,2026-03-30 21:57:46,21,POS,3,PURCHASE,3,Healthcare,8,41.03,3.7383836490170252,False,1,0,0,2,31.7,-0.9503879743091345,True
TXN100235,2026-05-10 06:50:12,6,POS,3,BILL_PAYMENT,1,Airtime/Telecom,0,64.83,4.187075661479786,False,1,0,0,3,23.2,-1.5484561905361882,True
TXN100236,2026-04-30 22:07:34,22,MOBILE_APP,2,WITHDRAWAL,5,Utilities,11,49.25,3.917010546939185,False,1,0,0,2,19.9,-1.780647380365515,True
TXN100237,2026-03-19 23:40:06,23,POS,3,WITHDRAWAL,5,Grocery,7,59.83,4.108083088332614,False,1,0,0,2,17.0,-1.9846941835488625,True
TXN100238,2026-02-25 14:48:31,14,MOBILE_APP,2,BALANCE_INQUIRY,0,Fuel,5,17.28,2.905807566026004,False,1,0,0,1,52.9,0.5412645179277523,True
TXN100239,2026-04-23 11:14:08,11,POS,3,BILL_PAYMENT,1,Airtime/Telecom,0,35.05,3.584906863730958,False,1,0,1,3,50.1,0.3442538114058996,True
TXN100240,2026-01-26 00:20:25,0,MOBILE_APP,2,FUND_TRANSFER,2,E-commerce,1,16.57,2.866192902199006,False,1,0,0,3,10.7,-2.427968273223032,True
TXN100241,2026-04-16 00:59:55,0,MOBILE_APP,2,FUND_TRANSFER,2,Utilities,11,2.38,1.2178757094949273,False,1,0,0,3,18.2,-1.9002610236109256,True
TXN100242,2026-01-18 12:22:54,12,ATM,0,FUND_TRANSFER,2,Entertainment,3,301.46,5.7119490373225945,False,1,1,1,3,58.6,0.9423220276329533,True
TXN100243,2026-04-27 18:05:28,18,MOBILE_APP,2,BALANCE_INQUIRY,0,Government/Tax,6,25.04,3.2596338173403683,False,1,0,1,1,65.8,1.4489209872605748,True
TXN100244,2026-04-24 21:58:49,21,POS,3,WITHDRAWAL,5,Healthcare,8,39.83,3.709417105331484,False,1,0,0,2,33.6,-0.8167021377407341,True
TXN100245,2026-01-16 08:48:55,8,POS,3,FUND_TRANSFER,2,Transport,10,24.05,3.2208738275308737,False,1,0,0,3,46.1,0.06280994494610963,True
TXN100246,2026-05-17 13:03:53,13,ECOM,1,PURCHASE,3,Education,2,14.91,2.7669478423496954,False,1,0,0,2,52.9,0.5412645179277523,True
TXN100247,2026-03-16 13:27:35,13,MOBILE_APP,2,PURCHASE,3,Education,2,7.66,2.1587147225743437,False,1,0,0,2,54.0,0.6186615812041947,True
TXN100248,2026-05-22 12:45:24,12,POS,3,PURCHASE,3,Healthcare,8,17.39,2.91180703861623,False,1,0,1,2,62.2,1.1956215074467644,True
TXN100249,2026-01-08 14:04:25,14,POS,3,PURCHASE,3,Government/Tax,6,40.06,3.7150344115907874,False,1,0,0,2,52.3,0.49904793795878377,True
TXN100250,2026-02-02 21:26:02,21,POS,3,FUND_TRANSFER,2,Grocery,7,12.0,2.5649493574615367,False,1,0,0,3,32.6,-0.8870631043556815,True
TXN100251,2026-03-30 12:14:16,12,ECOM,1,PURCHASE,3,Utilities,11,35.77,3.6046822953131805,False,0,0,1,2,59.4,0.9986108009249111,True
TXN100252,2026-02-03 07:07:13,7,POS,3,PURCHASE,3,Entertainment,3,25.19,3.2653776585196206,False,1,0,0,2,33.1,-0.8518826210482078,True
TXN100253,2026-03-01 16:04:20,16,ECOM,1,FUND_TRANSFER,2,Restaurant,9,67.57,4.227855121296273,False,1,0,0,3,50.0,0.33721771474440476,True
TXN100254,2026-04-29 02:33:47,2,ECOM,1,PURCHASE,3,Healthcare,8,8.08,2.206074192613202,False,0,0,0,2,7.0,-2.6883038496983374,True
TXN100255,2026-01-27 21:12:19,21,POS,3,PURCHASE,3,Government/Tax,6,47.17,3.8747364206421295,False,1,0,0,2,36.7,-0.5985831412343967,True
TXN100256,2026-05-02 21:43:44,21,POS,3,WITHDRAWAL,5,Financial Services,4,42.63,3.775744987135518,False,1,0,0,2,29.2,-1.1262903908465032,True
TXN100257,2026-01-19 06:53:16,6,POS,3,FUND_TRANSFER,2,Healthcare,8,29.47,3.416742592997618,False,1,0,0,3,24.3,-1.4710591272597457,True
TXN100258,2026-02-01 14:30:18,14,POS,3,WITHDRAWAL,5,Education,2,19.05,2.998229153752578,False,1,0,0,2,52.0,0.4779396479742997,True
TXN100259,2026-04-16 18:17:09,18,ATM,0,PURCHASE,3,Grocery,7,14.57,2.745345985845907,False,1,0,1,2,65.9,1.4559570839220703,True
TXN100260,2026-05-23 13:12:25,13,ATM,0,PURCHASE,3,E-commerce,1,64.51,4.182202802743785,False,1,0,0,2,60.0,1.0408273808938797,True
TXN100261,2026-01-31 13:36:09,13,POS,3,BALANCE_INQUIRY,0,E-commerce,1,11.94,2.5603232890727545,False,0,0,0,1,60.8,1.0971161541858374,True
TXN100262,2026-02-23 22:42:40,22,POS,3,PURCHASE,3,Entertainment,3,165.32,5.113913643549758,False,1,1,0,2,17.4,-1.9565497969028836,True
TXN100263,2026-06-16 09:11:32,9,POS,3,PURCHASE,3,Healthcare,8,33.02,3.5269485869677157,False,1,0,1,2,52.2,0.4920118412972894,True
TXN100264,2026-06-28 14:20:11,14,POS,3,REVERSAL,4,Transport,10,135.39,4.915518428938784,False,1,1,0,4,46.5,0.09095433159208852,True
TXN100265,2026-04-15 07:14:41,7,POS,3,PURCHASE,3,Airtime/Telecom,0,128.88,4.866610947234645,True,1,1,0,3,38.1,-0.5000777879734704,True
TXN100266,2026-03-22 10:47:51,10,MOBILE_APP,2,REVERSAL,4,E-commerce,1,6.42,2.004179057179289,False,0,0,1,4,49.4,0.29500113477543616,True
TXN100267,2026-03-04 19:21:01,19,MOBILE_APP,2,PURCHASE,3,Government/Tax,6,25.2,3.265759410767051,False,1,0,1,2,52.4,0.5060840346202786,True
TXN100268,2026-04-21 17:37:12,17,POS,3,PURCHASE,3,Entertainment,3,2.89,1.358409157630355,False,0,0,0,2,53.6,0.5905171945582158,True
TXN100269,2026-04-17 15:56:21,15,POS,3,PURCHASE,3,Government/Tax,6,20.18,3.0530573401732606,False,1,0,0,2,48.9,0.2598206514679624,True
TXN100270,2026-02-23 07:15:14,7,POS,3,BILL_PAYMENT,1,Education,2,20.93,3.0878555624297968,False,1,0,0,3,40.1,-0.35935585474357534,True
TXN100271,2026-01-05 19:12:17,19,POS,3,FUND_TRANSFER,2,Utilities,11,45.87,3.847377811934615,False,1,0,1,3,53.6,0.5905171945582158,True
TXN100272,2026-01-28 10:21:58,10,ECOM,1,PURCHASE,3,Entertainment,3,157.05,5.062911438661627,False,1,1,1,2,48.5,0.2316762648219835,True
TXN100273,2026-06-22 14:39:35,14,ECOM,1,FUND_TRANSFER,2,Government/Tax,6,58.55,4.0868162958013095,False,1,0,0,3,50.2,0.35128990806739446,True
TXN100274,2026-03-17 09:23:12,9,MOBILE_APP,2,PURCHASE,3,Transport,10,27.42,3.3470931226689546,False,1,0,1,2,48.9,0.2598206514679624,True
TXN100275,2026-03-28 14:22:41,14,MOBILE_APP,2,PURCHASE,3,Utilities,11,48.31,3.8981269002360346,False,1,0,0,2,50.1,0.3442538114058996,True
TXN100276,2026-03-26 14:51:52,14,ATM,0,BALANCE_INQUIRY,0,Financial Services,4,305.93,5.7266197085589585,False,1,1,0,1,49.1,0.2738928447909521,True
TXN100277,2026-05-21 11:08:43,11,ECOM,1,BILL_PAYMENT,1,Entertainment,3,137.74,4.932601677957155,False,1,1,1,3,50.6,0.37943429471337337,True
TXN100278,2026-01-12 13:35:45,13,MOBILE_APP,2,FUND_TRANSFER,2,Transport,10,19.64,3.027230940613362,False,1,0,0,3,54.4,0.6468059678501736,True
TXN100279,2026-01-15 12:33:33,12,POS,3,WITHDRAWAL,5,Government/Tax,6,109.84,4.7080877199947775,False,1,0,1,2,58.3,0.9212137376484687,True
TXN100280,2026-02-19 17:25:30,17,POS,3,REVERSAL,4,Airtime/Telecom,0,7.81,2.175887439948088,False,1,0,0,4,57.9,0.8930693510024899,True
TXN100281,2026-03-29 14:22:18,14,ECOM,1,WITHDRAWAL,5,Grocery,7,48.95,3.9110225050945626,False,0,0,0,2,50.4,0.36536210139038366,True
TXN100282,2026-05-01 20:39:01,20,POS,3,WITHDRAWAL,5,Entertainment,3,30.77,3.4585224482814247,False,1,0,0,2,40.3,-0.34528366142058614,True
TXN100283,2026-03-30 04:52:56,4,MOBILE_APP,2,FUND_TRANSFER,2,Education,2,73.58,4.311872374750675,False,1,0,0,3,8.1,-2.610906786421895,True
TXN100284,2026-03-21 01:04:30,1,POS,3,FUND_TRANSFER,2,Fuel,5,149.69,5.015224746430063,False,1,1,0,3,6.4,-2.730520429667306,True
TXN100285,2026-06-18 08:55:17,8,MOBILE_APP,2,BILL_PAYMENT,1,Healthcare,8,39.38,3.6983346128846915,False,0,0,0,3,42.8,-0.1693812448832174,True
TXN100286,2026-01-29 07:00:17,7,ECOM,1,BILL_PAYMENT,1,Transport,10,126.16,4.845446136042602,False,0,0,0,3,34.5,-0.7533772677872814,True
TXN100287,2026-04-13 14:34:26,14,POS,3,FUND_TRANSFER,2,Financial Services,4,37.04,3.6386382376771897,False,1,0,0,3,49.2,0.28092894145244696,True
TXN100288,2026-04-08 09:23:27,9,ECOM,1,PURCHASE,3,Utilities,11,73.88,4.315886832169337,True,1,0,1,3,54.1,0.6256976778656895,True
TXN100289,2026-03-27 01:17:39,1,ECOM,1,PURCHASE,3,Entertainment,3,7.71,2.1644717908644115,False,1,0,0,2,10.9,-2.4138960799000424,True
TXN100290,2026-05-26 10:48:39,10,POS,3,BALANCE_INQUIRY,0,Government/Tax,6,31.37,3.477232067938153,True,1,0,1,2,49.6,0.30907332809842586,True
TXN100291,2026-02-18 13:31:38,13,ATM,0,BILL_PAYMENT,1,Fuel,5,149.98,5.017147377711479,False,1,1,0,3,54.9,0.6819864511576473,True
TXN100292,2026-06-21 17:13:19,17,ECOM,1,BALANCE_INQUIRY,0,Financial Services,4,34.74,3.576270509731282,True,1,0,0,2,60.7,1.0900800575243432,True
TXN100293,2026-03-01 12:53:31,12,MOBILE_APP,2,PURCHASE,3,Transport,10,9.59,2.359910159613315,False,0,0,1,2,58.7,0.9493581242944481,True
TXN100294,2026-04-09 22:20:08,22,MOBILE_APP,2,BALANCE_INQUIRY,0,Government/Tax,6,112.87,4.7350574468225135,False,0,0,0,1,22.1,-1.6258532538126302,True
TXN100295,2026-04-04 09:40:14,9,POS,3,PURCHASE,3,Entertainment,3,28.64,3.389124800427886,False,1,0,1,2,48.7,0.2457484581449732,True
TXN100296,2026-06-02 14:08:13,14,POS,3,FUND_TRANSFER,2,Utilities,11,8.26,2.225704048658088,False,1,0,0,3,49.7,0.3161094247599207,True
TXN100297,2026-03-21 09:05:56,9,POS,3,BILL_PAYMENT,1,Fuel,5,11.67,2.5392369943330477,False,1,0,1,3,53.8,0.604589387881205,True
TXN100298,2026-02-21 18:35:20,18,ECOM,1,WITHDRAWAL,5,Restaurant,9,26.64,3.319263998899469,False,1,0,1,2,62.9,1.2448741840772273,True
TXN100299,2026-01-04 08:03:21,8,ECOM,1,PURCHASE,3,Fuel,5,129.28,4.869685980408033,True,1,1,0,3,49.2,0.28092894145244696,True
TXN100300,2026-03-07 22:56:21,22,POS,3,REVERSAL,4,Education,2,219.39,5.3953987041986,False,1,1,0,4,19.5,-1.8087917670114937,True
TXN100301,2026-05-29 17:09:42,17,MOBILE_APP,2,FUND_TRANSFER,2,E-commerce,1,2.11,1.1346227261911428,False,1,0,0,3,53.4,0.5764450012352261,True
TXN100302,2026-01-02 14:30:34,14,POS,3,PURCHASE,3,Healthcare,8,66.51,4.21227573505378,False,1,0,0,2,46.6,0.09799042825358337,True
TXN100303,2026-06-11 14:33:24,14,ATM,0,FUND_TRANSFER,2,Utilities,11,20.54,3.0699116717282426,False,1,0,0,3,56.1,0.7664196110955845,True
TXN100304,2026-04-08 11:51:50,11,POS,3,REVERSAL,4,Utilities,11,15.98,2.8320361808832013,True,1,0,1,5,57.7,0.8789971576795006,True
TXN100305,2026-01-26 01:10:10,1,ECOM,1,FUND_TRANSFER,2,Fuel,5,102.67,4.641212777335021,True,1,0,0,4,11.2,-2.392787789915558,True
TXN100306,2026-02-24 20:55:16,20,ATM,0,PURCHASE,3,Healthcare,8,67.16,4.221857882521061,False,1,0,0,2,39.6,-0.3945363380510491,True
TXN100307,2026-04-10 18:15:12,18,ATM,0,BALANCE_INQUIRY,0,Entertainment,3,153.25,5.038574662785497,False,0,1,1,1,56.3,0.7804918044185738,True
TXN100308,2026-02-26 07:57:20,7,ECOM,1,PURCHASE,3,Healthcare,8,39.55,3.702535780561422,False,1,0,0,2,35.0,-0.7181967844798076,True
TXN100309,2026-01-20 07:31:16,7,POS,3,PURCHASE,3,Entertainment,3,23.43,3.195811885269649,False,1,0,0,2,32.7,-0.8800270076941866,True
TXN100310,2026-04-30 10:16:40,10,ATM,0,BILL_PAYMENT,1,Restaurant,9,45.7,3.8437441646748516,True,1,0,1,4,50.3,0.3583260047288888,True
TXN100311,2026-05-02 18:33:06,18,POS,3,BILL_PAYMENT,1,Government/Tax,6,4.19,1.6467336971777973,False,0,0,1,3,59.2,0.9845386076019219,True
TXN100312,2026-01-22 13:45:03,13,POS,3,WITHDRAWAL,5,Healthcare,8,54.61,4.018363041199472,False,0,0,0,2,54.9,0.6819864511576473,True
TXN100313,2026-02-20 16:49:38,16,ECOM,1,BALANCE_INQUIRY,0,Airtime/Telecom,0,9.23,2.325324579963535,False,0,0,0,1,43.8,-0.09902027826826991,True
TXN100314,2026-02-13 00:16:12,0,USSD,4,FUND_TRANSFER,2,Restaurant,9,60.43,4.117898315175836,False,0,0,0,3,14.5,-2.1605966000862313,True
TXN100315,2026-04-29 21:26:53,21,MOBILE_APP,2,BALANCE_INQUIRY,0,E-commerce,1,95.67,4.571303116476514,False,1,0,0,1,37.1,-0.5704387545884179,True
TXN100316,2026-05-12 08:30:38,8,ATM,0,FUND_TRANSFER,2,Government/Tax,6,40.34,3.7218305542536223,False,1,0,0,3,50.6,0.37943429471337337,True
TXN100317,2026-05-11 11:46:37,11,POS,3,BILL_PAYMENT,1,Grocery,7,21.4,3.109060958860994,False,1,0,1,3,50.5,0.3723981980518785,True
TXN100318,2026-06-18 21:41:27,21,ATM,0,FUND_TRANSFER,2,Grocery,7,5.13,1.81319474994812,True,1,0,0,4,28.8,-1.1544347774924821,True
TXN100319,2026-05-19 17:04:46,17,USSD,4,WITHDRAWAL,5,Grocery,7,39.1,3.6913763343125234,False,1,0,0,2,52.3,0.49904793795878377,True
TXN100320,2026-02-27 13:03:38,13,MOBILE_APP,2,WITHDRAWAL,5,Fuel,5,21.57,3.1166215908294443,False,1,0,0,2,55.0,0.6890225478191422,True
TXN100321,2026-01-20 19:32:25,19,USSD,4,FUND_TRANSFER,2,Healthcare,8,18.51,2.97092715463502,False,1,0,1,3,51.0,0.4075786813593522,True
TXN100322,2026-04-21 05:48:55,5,ATM,0,PURCHASE,3,Restaurant,9,47.83,3.888344878073569,False,1,0,0,2,18.4,-1.8861888302879362,True
TXN100323,2026-06-14 06:25:16,6,MOBILE_APP,2,FUND_TRANSFER,2,Grocery,7,31.6,3.484312288372662,False,1,0,0,3,26.2,-1.3373732906913456,True
