transaction_id,timestamp,hour_of_day,txn_type,mti_code,channel,issuer_bank_id,acquirer_bank_id,merchant_category,amount_usd,cross_border,simulated_network_load_tps,issuer_host_available
TXN100229,2026-02-01 13:54:17,13,WITHDRAWAL,0200,ATM,1,6,Government/Tax,47.24,False,56.4,True
TXN100230,2026-03-25 20:56:24,20,FUND_TRANSFER,0200,POS,5,1,Entertainment,186.89,False,36.0,True
TXN100231,2026-06-04 14:14:22,14,PURCHASE,0200,ECOM,2,1,Education,68.61,True,51.6,True
TXN100232,2026-01-04 07:34:20,7,FUND_TRANSFER,0200,MOBILE_APP,2,2,Restaurant,13.43,False,36.1,True
TXN100233,2026-05-17 14:31:51,14,FUND_TRANSFER,0200,ECOM,3,3,Restaurant,84.54,False,52.1,True
TXN100234,2026-03-30 21:57:46,21,PURCHASE,0200,POS,4,6,Healthcare,41.03,False,31.7,True
TXN100235,2026-05-10 06:50:12,6,BILL_PAYMENT,0200,POS,6,3,Airtime/Telecom,64.83,False,23.2,True
TXN100236,2026-04-30 22:07:34,22,WITHDRAWAL,0200,MOBILE_APP,1,3,Utilities,49.25,False,19.9,True
TXN100237,2026-03-19 23:40:06,23,WITHDRAWAL,0200,POS,6,2,Grocery,59.83,False,17.0,True
TXN100238,2026-02-25 14:48:31,14,BALANCE_INQUIRY,0100,MOBILE_APP,4,6,Fuel,17.28,False,52.9,True
TXN100239,2026-04-23 11:14:08,11,BILL_PAYMENT,0200,POS,5,6,Airtime/Telecom,35.05,False,50.1,True
TXN100240,2026-01-26 00:20:25,0,FUND_TRANSFER,0200,MOBILE_APP,6,5,E-commerce,16.57,False,10.7,True
TXN100241,2026-04-16 00:59:55,0,FUND_TRANSFER,0200,MOBILE_APP,6,5,Utilities,2.38,False,18.2,True
TXN100242,2026-01-18 12:22:54,12,FUND_TRANSFER,0200,ATM,2,6,Entertainment,301.46,False,58.6,True
TXN100243,2026-04-27 18:05:28,18,BALANCE_INQUIRY,0100,MOBILE_APP,2,3,Government/Tax,25.04,False,65.8,True
TXN100244,2026-04-24 21:58:49,21,WITHDRAWAL,0200,POS,4,3,Healthcare,39.83,False,33.6,True
TXN100245,2026-01-16 08:48:55,8,FUND_TRANSFER,0200,POS,5,1,Transport,24.05,False,46.1,True
TXN100246,2026-05-17 13:03:53,13,PURCHASE,0200,ECOM,2,6,Education,14.91,False,52.9,True
TXN100247,2026-03-16 13:27:35,13,PURCHASE,0200,MOBILE_APP,2,5,Education,7.66,False,54.0,True
TXN100248,2026-05-22 12:45:24,12,PURCHASE,0200,POS,5,1,Healthcare,17.39,False,62.2,True
TXN100249,2026-01-08 14:04:25,14,PURCHASE,0200,POS,4,1,Government/Tax,40.06,False,52.3,True
TXN100250,2026-02-02 21:26:02,21,FUND_TRANSFER,0200,POS,4,3,Grocery,12.0,False,32.6,True
TXN100251,2026-03-30 12:14:16,12,PURCHASE,0200,ECOM,3,3,Utilities,35.77,False,59.4,True
TXN100252,2026-02-03 07:07:13,7,PURCHASE,0200,POS,2,4,Entertainment,25.19,False,33.1,True
TXN100253,2026-03-01 16:04:20,16,FUND_TRANSFER,0200,ECOM,1,3,Restaurant,67.57,False,50.0,True
TXN100254,2026-04-29 02:33:47,2,PURCHASE,0200,ECOM,3,3,Healthcare,8.08,False,7.0,True
TXN100255,2026-01-27 21:12:19,21,PURCHASE,0200,POS,6,5,Government/Tax,47.17,False,36.7,True
TXN100256,2026-05-02 21:43:44,21,WITHDRAWAL,0200,POS,2,4,Financial Services,42.63,False,29.2,True
TXN100257,2026-01-19 06:53:16,6,FUND_TRANSFER,0200,POS,5,1,Healthcare,29.47,False,24.3,True
TXN100258,2026-02-01 14:30:18,14,WITHDRAWAL,0200,POS,2,3,Education,19.05,False,52.0,True
TXN100259,2026-04-16 18:17:09,18,PURCHASE,0200,ATM,4,6,Grocery,14.57,False,65.9,True
TXN100260,2026-05-23 13:12:25,13,PURCHASE,0200,ATM,6,2,E-commerce,64.51,False,60.0,True
TXN100261,2026-01-31 13:36:09,13,BALANCE_INQUIRY,0100,POS,3,3,E-commerce,11.94,False,60.8,True
TXN100262,2026-02-23 22:42:40,22,PURCHASE,0200,POS,5,1,Entertainment,165.32,False,17.4,True
TXN100263,2026-06-16 09:11:32,9,PURCHASE,0200,POS,1,3,Healthcare,33.02,False,52.2,True
TXN100264,2026-06-28 14:20:11,14,REVERSAL,0420,POS,3,1,Transport,135.39,False,46.5,True
TXN100265,2026-04-15 07:14:41,7,PURCHASE,0200,POS,4,1,Airtime/Telecom,128.88,True,38.1,True
TXN100266,2026-03-22 10:47:51,10,REVERSAL,0420,MOBILE_APP,2,2,E-commerce,6.42,False,49.4,True
TXN100267,2026-03-04 19:21:01,19,PURCHASE,0200,MOBILE_APP,5,6,Government/Tax,25.2,False,52.4,True
TXN100268,2026-04-21 17:37:12,17,PURCHASE,0200,POS,6,6,Entertainment,2.89,False,53.6,True
TXN100269,2026-04-17 15:56:21,15,PURCHASE,0200,POS,6,4,Government/Tax,20.18,False,48.9,True
TXN100270,2026-02-23 07:15:14,7,BILL_PAYMENT,0200,POS,3,2,Education,20.93,False,40.1,True
TXN100271,2026-01-05 19:12:17,19,FUND_TRANSFER,0200,POS,1,3,Utilities,45.87,False,53.6,True
TXN100272,2026-01-28 10:21:58,10,PURCHASE,0200,ECOM,3,2,Entertainment,157.05,False,48.5,True
TXN100273,2026-06-22 14:39:35,14,FUND_TRANSFER,0200,ECOM,5,2,Government/Tax,58.55,False,50.2,True
TXN100274,2026-03-17 09:23:12,9,PURCHASE,0200,MOBILE_APP,2,6,Transport,27.42,False,48.9,True
TXN100275,2026-03-28 14:22:41,14,PURCHASE,0200,MOBILE_APP,1,4,Utilities,48.31,False,50.1,True
TXN100276,2026-03-26 14:51:52,14,BALANCE_INQUIRY,0100,ATM,6,3,Financial Services,305.93,False,49.1,True
TXN100277,2026-05-21 11:08:43,11,BILL_PAYMENT,0200,ECOM,3,4,Entertainment,137.74,False,50.6,True
TXN100278,2026-01-12 13:35:45,13,FUND_TRANSFER,0200,MOBILE_APP,5,6,Transport,19.64,False,54.4,True
TXN100279,2026-01-15 12:33:33,12,WITHDRAWAL,0200,POS,2,5,Government/Tax,109.84,False,58.3,True
TXN100280,2026-02-19 17:25:30,17,REVERSAL,0420,POS,4,5,Airtime/Telecom,7.81,False,57.9,True
TXN100281,2026-03-29 14:22:18,14,WITHDRAWAL,0200,ECOM,4,4,Grocery,48.95,False,50.4,True
TXN100282,2026-05-01 20:39:01,20,WITHDRAWAL,0200,POS,4,2,Entertainment,30.77,False,40.3,True
TXN100283,2026-03-30 04:52:56,4,FUND_TRANSFER,0200,MOBILE_APP,4,6,Education,73.58,False,8.1,True
TXN100284,2026-03-21 01:04:30,1,FUND_TRANSFER,0200,POS,2,5,Fuel,149.69,False,6.4,True
TXN100285,2026-06-18 08:55:17,8,BILL_PAYMENT,0200,MOBILE_APP,2,2,Healthcare,39.38,False,42.8,True
TXN100286,2026-01-29 07:00:17,7,BILL_PAYMENT,0200,ECOM,4,4,Transport,126.16,False,34.5,True
TXN100287,2026-04-13 14:34:26,14,FUND_TRANSFER,0200,POS,2,1,Financial Services,37.04,False,49.2,True
TXN100288,2026-04-08 09:23:27,9,PURCHASE,0200,ECOM,5,1,Utilities,73.88,True,54.1,True
TXN100289,2026-03-27 01:17:39,1,PURCHASE,0200,ECOM,3,1,Entertainment,7.71,False,10.9,True
TXN100290,2026-05-26 10:48:39,10,BALANCE_INQUIRY,0100,POS,6,1,Government/Tax,31.37,True,49.6,True
TXN100291,2026-02-18 13:31:38,13,BILL_PAYMENT,0200,ATM,6,5,Fuel,149.98,False,54.9,True
TXN100292,2026-06-21 17:13:19,17,BALANCE_INQUIRY,0100,ECOM,4,6,Financial Services,34.74,True,60.7,True
TXN100293,2026-03-01 12:53:31,12,PURCHASE,0200,MOBILE_APP,1,1,Transport,9.59,False,58.7,True
TXN100294,2026-04-09 22:20:08,22,BALANCE_INQUIRY,0100,MOBILE_APP,2,2,Government/Tax,112.87,False,22.1,True
TXN100295,2026-04-04 09:40:14,9,PURCHASE,0200,POS,2,3,Entertainment,28.64,False,48.7,True
TXN100296,2026-06-02 14:08:13,14,FUND_TRANSFER,0200,POS,4,3,Utilities,8.26,False,49.7,True
TXN100297,2026-03-21 09:05:56,9,BILL_PAYMENT,0200,POS,1,6,Fuel,11.67,False,53.8,True
TXN100298,2026-02-21 18:35:20,18,WITHDRAWAL,0200,ECOM,5,3,Restaurant,26.64,False,62.9,True
TXN100299,2026-01-04 08:03:21,8,PURCHASE,0200,ECOM,1,6,Fuel,129.28,True,49.2,True
TXN100300,2026-03-07 22:56:21,22,REVERSAL,0420,POS,2,4,Education,219.39,False,19.5,True
TXN100301,2026-05-29 17:09:42,17,FUND_TRANSFER,0200,MOBILE_APP,1,6,E-commerce,2.11,False,53.4,True
TXN100302,2026-01-02 14:30:34,14,PURCHASE,0200,POS,2,5,Healthcare,66.51,False,46.6,True
TXN100303,2026-06-11 14:33:24,14,FUND_TRANSFER,0200,ATM,2,3,Utilities,20.54,False,56.1,True
TXN100304,2026-04-08 11:51:50,11,REVERSAL,0420,POS,4,2,Utilities,15.98,True,57.7,True
TXN100305,2026-01-26 01:10:10,1,FUND_TRANSFER,0200,ECOM,2,3,Fuel,102.67,True,11.2,True
TXN100306,2026-02-24 20:55:16,20,PURCHASE,0200,ATM,3,5,Healthcare,67.16,False,39.6,True
TXN100307,2026-04-10 18:15:12,18,BALANCE_INQUIRY,0100,ATM,6,6,Entertainment,153.25,False,56.3,True
TXN100308,2026-02-26 07:57:20,7,PURCHASE,0200,ECOM,6,2,Healthcare,39.55,False,35.0,True
TXN100309,2026-01-20 07:31:16,7,PURCHASE,0200,POS,6,4,Entertainment,23.43,False,32.7,True
TXN100310,2026-04-30 10:16:40,10,BILL_PAYMENT,0200,ATM,3,5,Restaurant,45.7,True,50.3,True
TXN100311,2026-05-02 18:33:06,18,BILL_PAYMENT,0200,POS,2,2,Government/Tax,4.19,False,59.2,True
TXN100312,2026-01-22 13:45:03,13,WITHDRAWAL,0200,POS,3,3,Healthcare,54.61,False,54.9,True
TXN100313,2026-02-20 16:49:38,16,BALANCE_INQUIRY,0100,ECOM,5,5,Airtime/Telecom,9.23,False,43.8,True
TXN100314,2026-02-13 00:16:12,0,FUND_TRANSFER,0200,USSD,4,4,Restaurant,60.43,False,14.5,True
TXN100315,2026-04-29 21:26:53,21,BALANCE_INQUIRY,0100,MOBILE_APP,6,1,E-commerce,95.67,False,37.1,True
TXN100316,2026-05-12 08:30:38,8,FUND_TRANSFER,0200,ATM,3,4,Government/Tax,40.34,False,50.6,True
TXN100317,2026-05-11 11:46:37,11,BILL_PAYMENT,0200,POS,1,4,Grocery,21.4,False,50.5,True
TXN100318,2026-06-18 21:41:27,21,FUND_TRANSFER,0200,ATM,5,4,Grocery,5.13,True,28.8,True
TXN100319,2026-05-19 17:04:46,17,WITHDRAWAL,0200,USSD,5,1,Grocery,39.1,False,52.3,True
TXN100320,2026-02-27 13:03:38,13,WITHDRAWAL,0200,MOBILE_APP,1,3,Fuel,21.57,False,55.0,True
TXN100321,2026-01-20 19:32:25,19,FUND_TRANSFER,0200,USSD,3,1,Healthcare,18.51,False,51.0,True
TXN100322,2026-04-21 05:48:55,5,PURCHASE,0200,ATM,1,4,Restaurant,47.83,False,18.4,True
TXN100323,2026-06-14 06:25:16,6,FUND_TRANSFER,0200,MOBILE_APP,1,3,Grocery,31.6,False,26.2,True
TXN100324,2026-06-25 08:16:40,8,PURCHASE,0200,MOBILE_APP,2,3,Fuel,24.26,False,44.6,True
TXN100325,2026-02-11 10:55:11,10,FUND_TRANSFER,0200,ECOM,5,4,Education,81.44,True,48.7,True
TXN100326,2026-02-12 17:15:07,17,WITHDRAWAL,0200,ECOM,5,1,Entertainment,26.56,False,60.3,True
TXN100327,2026-01-07 14:43:37,14,PURCHASE,0200,MOBILE_APP,4,2,Utilities,3.68,False,46.3,True
TXN100328,2026-01-26 12:08:02,12,BILL_PAYMENT,0200,ECOM,6,4,Healthcare,183.96,False,56.3,True
TXN100329,2026-04-10 18:41:01,18,PURCHASE,0200,POS,1,1,Grocery,10.93,False,62.7,True
TXN100330,2026-04-09 11:27:31,11,PURCHASE,0200,ECOM,1,3,Transport,42.24,True,50.5,True
TXN100331,2026-03-08 06:54:07,6,WITHDRAWAL,0200,MOBILE_APP,5,4,Restaurant,10.38,False,30.1,True
TXN100332,2026-02-25 12:34:49,12,WITHDRAWAL,0200,ECOM,5,6,E-commerce,205.89,False,55.9,True
TXN100333,2026-05-30 18:14:47,18,BALANCE_INQUIRY,0100,ATM,4,4,Grocery,151.23,False,60.1,True
TXN100334,2026-03-24 13:30:22,13,PURCHASE,0200,POS,2,4,Healthcare,38.78,True,56.0,True
TXN100335,2026-05-26 22:45:47,22,WITHDRAWAL,0200,POS,5,4,Government/Tax,16.64,False,21.8,True
TXN100336,2026-06-23 19:24:57,19,PURCHASE,0200,POS,3,6,Fuel,34.56,False,50.7,True
TXN100337,2026-02-27 18:51:41,18,PURCHASE,0200,ECOM,6,3,Fuel,21.6,False,64.4,True
TXN100338,2026-02-06 18:50:14,18,FUND_TRANSFER,0200,MOBILE_APP,2,6,Entertainment,11.67,False,55.1,True
TXN100339,2026-06-21 15:59:14,15,PURCHASE,0200,ECOM,1,1,Fuel,92.69,False,41.0,True
TXN100340,2026-04-25 20:31:51,20,WITHDRAWAL,0200,POS,4,5,Healthcare,21.62,False,38.9,True
TXN100341,2026-02-22 15:25:26,15,PURCHASE,0200,MOBILE_APP,1,1,Fuel,42.71,False,43.5,True
TXN100342,2026-04-22 11:20:14,11,WITHDRAWAL,0200,POS,1,5,Education,39.45,False,51.7,True
TXN100343,2026-04-03 08:39:08,8,FUND_TRANSFER,0200,MOBILE_APP,5,4,Healthcare,37.95,False,43.9,True
TXN100344,2026-06-12 18:32:38,18,WITHDRAWAL,0200,ECOM,3,2,Financial Services,11.56,False,57.7,True
TXN100345,2026-02-16 11:11:36,11,FUND_TRANSFER,0200,POS,5,3,Education,59.6,True,48.7,True
TXN100346,2026-06-28 18:55:30,18,BILL_PAYMENT,0200,MOBILE_APP,5,6,Healthcare,18.34,False,59.5,True
TXN100347,2026-06-18 23:33:32,23,PURCHASE,0200,MOBILE_APP,3,4,Financial Services,13.46,False,17.4,True
TXN100348,2026-02-02 12:25:31,12,FUND_TRANSFER,0200,ECOM,5,4,Education,88.39,False,57.7,True
TXN100349,2026-01-30 11:26:52,11,PURCHASE,0200,POS,4,2,Government/Tax,24.87,True,52.7,True
TXN100350,2026-04-06 08:18:10,8,BALANCE_INQUIRY,0100,ATM,6,4,Fuel,48.73,False,45.0,True
TXN100351,2026-01-09 13:08:45,13,PURCHASE,0200,ATM,6,6,Grocery,21.18,False,53.3,True
TXN100352,2026-02-23 16:04:28,16,WITHDRAWAL,0200,POS,1,4,Government/Tax,22.73,False,46.9,True
TXN100353,2026-03-20 10:55:15,10,PURCHASE,0200,POS,6,6,Healthcare,337.47,False,51.3,True
TXN100354,2026-06-24 13:44:31,13,BALANCE_INQUIRY,0100,ECOM,1,1,Airtime/Telecom,73.32,False,60.0,True
TXN100355,2026-06-28 14:54:04,14,PURCHASE,0200,MOBILE_APP,5,3,Education,73.28,False,53.2,True
TXN100356,2026-01-28 10:42:24,10,BALANCE_INQUIRY,0100,ATM,4,5,Airtime/Telecom,71.85,False,51.0,True
TXN100357,2026-06-10 01:57:28,1,PURCHASE,0200,MOBILE_APP,4,6,Transport,27.11,False,11.6,True
TXN100358,2026-01-17 09:54:16,9,WITHDRAWAL,0200,ECOM,6,2,Entertainment,137.17,False,49.9,True
TXN100359,2026-05-15 18:10:41,18,FUND_TRANSFER,0200,MOBILE_APP,1,2,Grocery,31.27,False,63.0,True
TXN100360,2026-06-02 10:30:38,10,PURCHASE,0200,USSD,4,2,Transport,9.03,False,46.4,True
TXN100361,2026-06-10 00:01:22,0,WITHDRAWAL,0200,ECOM,1,5,Transport,39.97,True,16.2,True
TXN100362,2026-02-10 12:00:46,12,FUND_TRANSFER,0200,POS,2,5,Utilities,24.6,False,62.1,False
TXN100363,2026-06-10 17:44:59,17,WITHDRAWAL,0200,ATM,5,2,Healthcare,12.31,False,49.0,True
TXN100364,2026-01-21 18:28:24,18,PURCHASE,0200,ATM,4,2,Airtime/Telecom,303.76,False,60.2,True
TXN100365,2026-04-04 12:16:35,12,FUND_TRANSFER,0200,ECOM,3,3,Entertainment,39.54,False,59.4,True
TXN100366,2026-03-26 15:27:23,15,PURCHASE,0200,ECOM,6,1,E-commerce,13.66,False,42.9,True
TXN100367,2026-02-26 18:37:56,18,PURCHASE,0200,ATM,3,5,Grocery,46.26,False,67.4,True
TXN100368,2026-01-04 20:49:01,20,BALANCE_INQUIRY,0100,ECOM,3,4,Financial Services,23.13,False,43.5,True
TXN100369,2026-05-19 16:32:53,16,FUND_TRANSFER,0200,ATM,4,2,Healthcare,30.49,False,45.0,True
TXN100370,2026-03-02 17:29:58,17,BILL_PAYMENT,0200,ECOM,3,4,Financial Services,56.03,True,56.1,True
TXN100371,2026-04-30 06:34:31,6,WITHDRAWAL,0200,MOBILE_APP,5,2,Utilities,80.73,False,25.1,True
TXN100372,2026-03-15 12:08:08,12,WITHDRAWAL,0200,POS,1,2,Education,43.07,False,57.1,True
TXN100373,2026-03-09 20:29:54,20,FUND_TRANSFER,0200,MOBILE_APP,2,2,Utilities,30.85,False,43.2,True
TXN100374,2026-06-09 08:18:04,8,BILL_PAYMENT,0200,MOBILE_APP,3,6,E-commerce,69.44,False,50.8,True
TXN100375,2026-01-18 10:00:29,10,FUND_TRANSFER,0200,POS,5,1,Entertainment,15.46,False,57.4,True
TXN100376,2026-05-13 16:41:34,16,PURCHASE,0200,POS,5,1,Fuel,19.43,False,55.7,True
TXN100377,2026-05-15 20:16:47,20,BALANCE_INQUIRY,0100,POS,5,2,Entertainment,8.53,False,40.4,True
TXN100378,2026-03-10 05:39:44,5,PURCHASE,0200,USSD,3,3,Transport,14.32,False,11.5,True
TXN100379,2026-02-17 19:55:31,19,PURCHASE,0200,POS,5,3,Airtime/Telecom,22.29,False,49.1,True
TXN100380,2026-01-01 09:00:21,9,PURCHASE,0200,POS,5,6,Education,105.02,False,51.3,True
TXN100381,2026-06-18 19:25:49,19,BILL_PAYMENT,0200,POS,6,2,Grocery,47.31,False,52.9,True
TXN100382,2026-06-20 20:17:52,20,PURCHASE,0200,POS,2,6,Transport,54.69,False,38.3,True
TXN100383,2026-02-13 18:19:42,18,PURCHASE,0200,MOBILE_APP,3,4,Government/Tax,39.35,False,63.8,True
TXN100384,2026-01-06 21:58:59,21,FUND_TRANSFER,0200,MOBILE_APP,3,2,Financial Services,36.75,True,24.3,True
TXN100385,2026-01-23 22:01:21,22,PURCHASE,0200,MOBILE_APP,4,2,Grocery,58.51,False,24.7,True
TXN100386,2026-01-13 21:33:45,21,FUND_TRANSFER,0200,ATM,4,2,Restaurant,117.49,False,27.5,True
TXN100387,2026-05-30 14:22:18,14,PURCHASE,0200,POS,1,4,Utilities,16.76,False,47.8,True
TXN100388,2026-06-10 13:05:42,13,PURCHASE,0200,POS,1,6,Utilities,70.2,False,55.6,True
TXN100389,2026-01-28 07:13:46,7,PURCHASE,0200,ATM,5,6,Entertainment,11.49,False,37.7,True
TXN100390,2026-05-15 09:09:54,9,WITHDRAWAL,0200,ECOM,5,6,Entertainment,27.34,True,47.2,True
TXN100391,2026-02-02 16:31:57,16,PURCHASE,0200,ATM,3,6,Fuel,12.4,False,47.1,True
TXN100392,2026-03-08 07:12:39,7,BALANCE_INQUIRY,0100,ATM,5,6,Government/Tax,37.93,False,33.7,True
TXN100393,2026-04-18 21:41:23,21,PURCHASE,0200,POS,2,4,Transport,24.62,False,31.8,True
TXN100394,2026-05-10 09:10:02,9,WITHDRAWAL,0200,POS,6,2,Healthcare,47.13,True,54.6,True
TXN100395,2026-06-07 06:03:51,6,BILL_PAYMENT,0200,USSD,3,3,Entertainment,29.94,False,17.1,True
TXN100396,2026-01-09 09:43:58,9,PURCHASE,0200,MOBILE_APP,3,6,Healthcare,12.18,False,45.8,True
TXN100397,2026-02-05 04:42:34,4,BILL_PAYMENT,0200,MOBILE_APP,2,6,Healthcare,52.48,False,8.0,True
TXN100398,2026-02-20 08:14:39,8,BILL_PAYMENT,0200,ECOM,5,4,Entertainment,55.76,False,49.1,True
TXN100399,2026-02-25 15:01:53,15,FUND_TRANSFER,0200,ATM,6,4,Financial Services,63.34,False,44.5,True
TXN100400,2026-06-29 10:24:35,10,FUND_TRANSFER,0200,ECOM,2,1,Education,46.24,True,50.5,True
TXN100401,2026-05-20 18:41:56,18,PURCHASE,0200,ATM,6,1,Utilities,14.01,False,63.5,True
TXN100402,2026-02-27 12:03:03,12,WITHDRAWAL,0200,ECOM,3,6,Airtime/Telecom,24.75,False,58.2,True
TXN100403,2026-06-24 17:09:48,17,PURCHASE,0200,MOBILE_APP,2,2,Airtime/Telecom,25.13,False,52.5,True
TXN100404,2026-03-31 17:35:09,17,PURCHASE,0200,ECOM,2,1,Airtime/Telecom,134.04,False,60.3,True
TXN100405,2026-04-01 07:20:07,7,PURCHASE,0200,ATM,4,3,Fuel,63.42,False,35.9,True
TXN100406,2026-03-20 05:53:43,5,PURCHASE,0200,MOBILE_APP,5,2,Grocery,12.69,False,11.6,True
TXN100407,2026-01-26 19:07:30,19,PURCHASE,0200,POS,2,4,Airtime/Telecom,44.69,False,51.3,True
TXN100408,2026-06-18 17:44:06,17,FUND_TRANSFER,0200,MOBILE_APP,1,3,Government/Tax,9.92,False,46.5,True
TXN100409,2026-01-03 08:33:55,8,WITHDRAWAL,0200,POS,3,6,Airtime/Telecom,38.84,True,45.9,True
TXN100410,2026-02-01 17:16:26,17,PURCHASE,0200,MOBILE_APP,1,3,Healthcare,28.66,False,53.5,True
TXN100411,2026-02-11 11:47:34,11,PURCHASE,0200,ECOM,3,5,Healthcare,28.18,True,50.5,True
TXN100412,2026-02-20 05:14:22,5,PURCHASE,0200,ATM,3,6,Government/Tax,54.15,False,17.4,True
TXN100413,2026-01-24 09:33:06,9,BALANCE_INQUIRY,0100,POS,5,2,Healthcare,62.5,False,47.9,True
TXN100414,2026-01-04 18:27:30,18,FUND_TRANSFER,0200,POS,3,3,Airtime/Telecom,19.56,False,58.7,True
TXN100415,2026-05-02 12:54:36,12,PURCHASE,0200,ECOM,6,1,Education,35.4,False,60.5,True
TXN100416,2026-06-24 14:06:01,14,WITHDRAWAL,0200,POS,2,5,Utilities,54.99,False,49.7,True
TXN100417,2026-01-22 07:01:55,7,BALANCE_INQUIRY,0100,POS,1,3,Healthcare,252.52,False,39.5,True
TXN100418,2026-02-23 06:38:53,6,PURCHASE,0200,ECOM,5,3,Restaurant,36.83,False,24.6,True
TXN100419,2026-04-02 09:21:28,9,WITHDRAWAL,0200,ECOM,4,4,Restaurant,15.17,False,52.2,True
TXN100420,2026-06-16 13:59:09,13,WITHDRAWAL,0200,MOBILE_APP,4,1,Entertainment,8.8,False,51.7,True
TXN100421,2026-05-05 19:22:51,19,PURCHASE,0200,MOBILE_APP,4,5,Transport,102.22,False,54.5,False
TXN100422,2026-05-18 18:28:35,18,WITHDRAWAL,0200,USSD,1,6,Entertainment,7.91,False,65.3,True
TXN100423,2026-04-15 08:19:01,8,WITHDRAWAL,0200,MOBILE_APP,5,4,Airtime/Telecom,6.36,False,46.4,True
TXN100424,2026-03-17 06:32:00,6,FUND_TRANSFER,0200,ECOM,3,4,Government/Tax,66.32,False,24.9,True
TXN100425,2026-02-05 09:25:37,9,PURCHASE,0200,ECOM,4,3,Utilities,30.76,False,51.6,True
TXN100426,2026-06-05 19:03:53,19,BALANCE_INQUIRY,0100,POS,4,3,Entertainment,67.91,False,48.3,True
TXN100427,2026-05-25 14:34:58,14,PURCHASE,0200,MOBILE_APP,1,2,Education,12.03,False,54.5,True
TXN100428,2026-01-05 18:27:55,18,WITHDRAWAL,0200,ECOM,1,6,Fuel,31.1,False,64.7,True
TXN100429,2026-05-09 11:11:08,11,BALANCE_INQUIRY,0100,ECOM,4,5,Healthcare,21.95,True,50.8,True
TXN100430,2026-01-16 15:26:08,15,BILL_PAYMENT,0200,POS,3,1,Government/Tax,49.51,True,44.0,True
TXN100431,2026-05-14 15:12:31,15,PURCHASE,0200,POS,4,3,Transport,58.3,True,49.7,True
TXN100432,2026-05-29 16:04:50,16,BALANCE_INQUIRY,0100,POS,1,6,Restaurant,53.97,False,51.0,True
TXN100433,2026-01-24 13:08:06,13,PURCHASE,0200,POS,3,3,Airtime/Telecom,60.15,False,60.8,False
TXN100434,2026-03-20 09:47:09,9,PURCHASE,0200,ECOM,5,6,Transport,50.57,False,46.0,True
TXN100435,2026-01-23 12:17:24,12,WITHDRAWAL,0200,MOBILE_APP,2,6,Government/Tax,4.47,False,55.6,True
TXN100436,2026-04-13 22:28:59,22,BALANCE_INQUIRY,0100,ATM,3,3,Fuel,25.82,False,17.6,True
TXN100437,2026-06-16 10:38:44,10,PURCHASE,0200,ECOM,5,1,Education,39.79,False,50.5,True
TXN100438,2026-01-15 17:36:31,17,REVERSAL,0420,ATM,4,2,Transport,37.29,False,48.7,True
TXN100439,2026-03-13 21:30:51,21,BILL_PAYMENT,0200,ECOM,6,3,Utilities,32.3,False,23.7,True
TXN100440,2026-06-25 14:18:34,14,PURCHASE,0200,POS,2,6,Financial Services,289.01,False,41.0,True
TXN100441,2026-02-24 13:17:52,13,WITHDRAWAL,0200,MOBILE_APP,2,3,Financial Services,539.27,True,56.1,True
TXN100442,2026-01-24 07:26:30,7,PURCHASE,0200,ATM,3,5,Education,39.18,False,35.4,True
TXN100443,2026-03-29 18:57:47,18,PURCHASE,0200,ATM,2,3,Grocery,234.79,True,65.3,True
TXN100444,2026-04-02 20:23:42,20,FUND_TRANSFER,0200,ATM,2,6,Fuel,49.35,False,36.8,True
TXN100445,2026-04-30 22:38:51,22,PURCHASE,0200,MOBILE_APP,5,1,Transport,95.61,False,22.3,True
TXN100446,2026-02-26 09:19:12,9,PURCHASE,0200,POS,1,2,Airtime/Telecom,114.6,False,50.3,True
TXN100447,2026-06-22 20:16:27,20,PURCHASE,0200,ECOM,5,3,Airtime/Telecom,65.8,False,39.5,True
TXN100448,2026-04-04 11:38:31,11,PURCHASE,0200,MOBILE_APP,5,2,Transport,24.43,False,50.8,True
TXN100449,2026-02-21 15:02:47,15,FUND_TRANSFER,0200,MOBILE_APP,5,5,Airtime/Telecom,85.76,False,42.5,True
TXN100450,2026-06-22 09:18:04,9,WITHDRAWAL,0200,POS,2,5,Airtime/Telecom,10.4,False,52.6,True
TXN100451,2026-06-16 09:14:47,9,WITHDRAWAL,0200,MOBILE_APP,6,1,Healthcare,86.39,False,51.3,True
TXN100452,2026-03-31 15:07:14,15,BILL_PAYMENT,0200,POS,1,4,Transport,6.32,False,42.7,True
TXN100453,2026-01-05 13:29:34,13,PURCHASE,0200,MOBILE_APP,3,3,Restaurant,72.18,False,56.1,True
TXN100454,2026-04-18 22:11:05,22,BALANCE_INQUIRY,0100,POS,4,1,E-commerce,159.76,False,19.6,True
TXN100455,2026-04-10 10:12:01,10,PURCHASE,0200,MOBILE_APP,6,4,Utilities,17.4,False,53.8,True
TXN100456,2026-01-27 20:37:58,20,BILL_PAYMENT,0200,POS,2,5,Government/Tax,85.24,False,41.5,True
TXN100457,2026-04-25 13:19:16,13,PURCHASE,0200,ECOM,5,4,Financial Services,17.74,True,55.3,True
TXN100458,2026-06-01 07:42:09,7,PURCHASE,0200,ATM,3,5,Restaurant,37.02,False,35.8,True
TXN100459,2026-01-20 09:59:29,9,BILL_PAYMENT,0200,ECOM,6,6,Fuel,47.83,False,47.9,True
